# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_walking_rpy_validation.bag'
# timestamp tx ty tz qx qy qz qw
1341846721.5348 -0.6940 -2.8435 1.5244 -0.5797 -0.4113 -0.3981 0.5800
1341846721.5448 -0.6942 -2.8435 1.5242 -0.5794 -0.4123 -0.3987 0.5791
1341846721.5547 -0.6945 -2.8434 1.5238 -0.5781 -0.4136 -0.3998 0.5788
1341846721.5648 -0.6948 -2.8433 1.5236 -0.5765 -0.4148 -0.4011 0.5785
1341846721.5750 -0.6951 -2.8431 1.5232 -0.5746 -0.4160 -0.4025 0.5785
1341846721.5848 -0.6953 -2.8430 1.5228 -0.5739 -0.4171 -0.4040 0.5774
1341846721.5948 -0.6957 -2.8428 1.5223 -0.5721 -0.4183 -0.4053 0.5775
1341846721.6048 -0.6961 -2.8425 1.5219 -0.5707 -0.4193 -0.4063 0.5773
1341846721.6148 -0.6965 -2.8425 1.5214 -0.5702 -0.4194 -0.4080 0.5767
1341846721.6248 -0.6968 -2.8424 1.5210 -0.5696 -0.4201 -0.4089 0.5761
1341846721.6348 -0.6972 -2.8421 1.5207 -0.5683 -0.4214 -0.4098 0.5758
1341846721.6448 -0.6974 -2.8418 1.5201 -0.5678 -0.4224 -0.4111 0.5746
1341846721.6548 -0.6977 -2.8416 1.5195 -0.5672 -0.4236 -0.4121 0.5736
1341846721.6648 -0.6980 -2.8412 1.5187 -0.5667 -0.4241 -0.4136 0.5726
1341846721.6748 -0.6983 -2.8409 1.5181 -0.5660 -0.4249 -0.4149 0.5718
1341846721.6848 -0.6987 -2.8405 1.5174 -0.5651 -0.4259 -0.4155 0.5715
1341846721.6948 -0.6988 -2.8401 1.5170 -0.5650 -0.4271 -0.4161 0.5703
1341846721.7048 -0.6992 -2.8398 1.5160 -0.5645 -0.4277 -0.4166 0.5700
1341846721.7148 -0.6996 -2.8399 1.5152 -0.5651 -0.4276 -0.4180 0.5684
1341846721.7248 -0.6998 -2.8395 1.5144 -0.5647 -0.4287 -0.4178 0.5681
1341846721.7348 -0.6998 -2.8391 1.5136 -0.5652 -0.4297 -0.4173 0.5673
1341846721.7464 -0.6999 -2.8386 1.5128 -0.5649 -0.4305 -0.4172 0.5670
1341846721.7573 -0.7000 -2.8382 1.5118 -0.5651 -0.4315 -0.4169 0.5663
1341846721.7648 -0.7001 -2.8380 1.5108 -0.5651 -0.4323 -0.4160 0.5663
1341846721.7748 -0.7001 -2.8376 1.5102 -0.5648 -0.4339 -0.4139 0.5669
1341846721.7848 -0.7001 -2.8374 1.5094 -0.5647 -0.4350 -0.4130 0.5668
1341846721.7950 -0.7002 -2.8373 1.5086 -0.5647 -0.4362 -0.4118 0.5668
1341846721.8051 -0.7002 -2.8372 1.5076 -0.5652 -0.4369 -0.4112 0.5662
1341846721.8148 -0.7002 -2.8369 1.5069 -0.5655 -0.4382 -0.4102 0.5656
1341846721.8271 -0.7003 -2.8364 1.5060 -0.5656 -0.4397 -0.4093 0.5650
1341846721.8348 -0.7004 -2.8363 1.5052 -0.5662 -0.4399 -0.4104 0.5634
1341846721.8448 -0.7006 -2.8363 1.5044 -0.5661 -0.4409 -0.4112 0.5621
1341846721.8548 -0.7009 -2.8361 1.5034 -0.5655 -0.4426 -0.4124 0.5606
1341846721.8648 -0.7012 -2.8360 1.5026 -0.5645 -0.4442 -0.4138 0.5592
1341846721.8748 -0.7017 -2.8361 1.5018 -0.5637 -0.4457 -0.4151 0.5580
1341846721.8848 -0.7022 -2.8359 1.5010 -0.5627 -0.4467 -0.4158 0.5576
1341846721.8950 -0.7026 -2.8358 1.5002 -0.5620 -0.4481 -0.4165 0.5567
1341846721.9049 -0.7030 -2.8356 1.4994 -0.5612 -0.4501 -0.4164 0.5559
1341846721.9148 -0.7036 -2.8354 1.4986 -0.5609 -0.4520 -0.4166 0.5545
1341846721.9248 -0.7040 -2.8352 1.4980 -0.5609 -0.4539 -0.4165 0.5531
1341846721.9348 -0.7045 -2.8351 1.4970 -0.5608 -0.4556 -0.4175 0.5511
1341846721.9462 -0.7051 -2.8347 1.4961 -0.5602 -0.4571 -0.4181 0.5499
1341846721.9548 -0.7056 -2.8345 1.4952 -0.5591 -0.4590 -0.4195 0.5483
1341846721.9648 -0.7060 -2.8342 1.4943 -0.5579 -0.4605 -0.4209 0.5473
1341846721.9748 -0.7065 -2.8342 1.4935 -0.5571 -0.4622 -0.4220 0.5459
1341846721.9848 -0.7070 -2.8339 1.4927 -0.5559 -0.4640 -0.4222 0.5454
1341846721.9947 -0.7074 -2.8339 1.4920 -0.5547 -0.4657 -0.4225 0.5449
1341846722.0048 -0.7077 -2.8336 1.4913 -0.5546 -0.4667 -0.4232 0.5437
1341846722.0148 -0.7082 -2.8336 1.4905 -0.5542 -0.4681 -0.4234 0.5427
1341846722.0248 -0.7085 -2.8336 1.4896 -0.5541 -0.4691 -0.4243 0.5412
1341846722.0348 -0.7090 -2.8337 1.4884 -0.5540 -0.4702 -0.4250 0.5397
1341846722.0448 -0.7093 -2.8336 1.4877 -0.5533 -0.4717 -0.4253 0.5389
1341846722.0548 -0.7097 -2.8334 1.4869 -0.5522 -0.4736 -0.4259 0.5380
1341846722.0648 -0.7099 -2.8333 1.4861 -0.5514 -0.4748 -0.4267 0.5371
1341846722.0748 -0.7101 -2.8332 1.4851 -0.5503 -0.4758 -0.4280 0.5363
1341846722.0848 -0.7101 -2.8331 1.4844 -0.5499 -0.4767 -0.4290 0.5352
1341846722.0948 -0.7104 -2.8331 1.4836 -0.5489 -0.4779 -0.4296 0.5346
1341846722.1053 -0.7105 -2.8331 1.4828 -0.5483 -0.4788 -0.4306 0.5335
1341846722.1147 -0.7107 -2.8329 1.4820 -0.5480 -0.4805 -0.4303 0.5326
1341846722.1248 -0.7108 -2.8328 1.4811 -0.5486 -0.4816 -0.4293 0.5317
1341846722.1348 -0.7108 -2.8326 1.4803 -0.5493 -0.4822 -0.4291 0.5307
1341846722.1448 -0.7108 -2.8325 1.4796 -0.5497 -0.4832 -0.4287 0.5297
1341846722.1547 -0.7107 -2.8326 1.4790 -0.5496 -0.4838 -0.4287 0.5293
1341846722.1647 -0.7107 -2.8325 1.4782 -0.5493 -0.4834 -0.4299 0.5290
1341846722.1771 -0.7106 -2.8324 1.4775 -0.5488 -0.4833 -0.4308 0.5288
1341846722.1847 -0.7103 -2.8319 1.4769 -0.5468 -0.4837 -0.4318 0.5297
1341846722.1949 -0.7103 -2.8321 1.4763 -0.5475 -0.4839 -0.4314 0.5291
1341846722.2051 -0.7101 -2.8321 1.4757 -0.5482 -0.4841 -0.4313 0.5283
1341846722.2147 -0.7099 -2.8318 1.4752 -0.5491 -0.4847 -0.4307 0.5274
1341846722.2248 -0.7097 -2.8317 1.4747 -0.5508 -0.4844 -0.4308 0.5257
1341846722.2384 -0.7095 -2.8314 1.4742 -0.5513 -0.4852 -0.4294 0.5257
1341846722.2448 -0.7093 -2.8313 1.4736 -0.5519 -0.4852 -0.4292 0.5251
1341846722.2547 -0.7092 -2.8311 1.4730 -0.5518 -0.4858 -0.4292 0.5247
1341846722.2647 -0.7090 -2.8308 1.4724 -0.5496 -0.4862 -0.4307 0.5253
1341846722.2748 -0.7089 -2.8307 1.4720 -0.5483 -0.4866 -0.4313 0.5259
1341846722.2847 -0.7088 -2.8307 1.4715 -0.5470 -0.4862 -0.4337 0.5256
1341846722.2947 -0.7089 -2.8310 1.4712 -0.5471 -0.4866 -0.4341 0.5249
1341846722.3057 -0.7086 -2.8306 1.4707 -0.5459 -0.4868 -0.4359 0.5245
1341846722.3149 -0.7083 -2.8305 1.4704 -0.5456 -0.4872 -0.4373 0.5232
1341846722.3248 -0.7081 -2.8303 1.4700 -0.5455 -0.4877 -0.4382 0.5221
1341846722.3370 -0.7078 -2.8300 1.4696 -0.5458 -0.4876 -0.4396 0.5208
1341846722.3448 -0.7075 -2.8298 1.4694 -0.5455 -0.4877 -0.4413 0.5194
1341846722.3547 -0.7072 -2.8296 1.4691 -0.5448 -0.4879 -0.4430 0.5186
1341846722.3648 -0.7067 -2.8295 1.4688 -0.5442 -0.4876 -0.4458 0.5170
1341846722.3750 -0.7063 -2.8295 1.4685 -0.5439 -0.4879 -0.4473 0.5158
1341846722.3847 -0.7059 -2.8293 1.4683 -0.5436 -0.4878 -0.4483 0.5154
1341846722.3948 -0.7054 -2.8293 1.4681 -0.5438 -0.4874 -0.4492 0.5147
1341846722.4048 -0.7050 -2.8291 1.4680 -0.5439 -0.4875 -0.4491 0.5145
1341846722.4147 -0.7044 -2.8290 1.4678 -0.5441 -0.4875 -0.4490 0.5144
1341846722.4248 -0.7039 -2.8288 1.4676 -0.5446 -0.4870 -0.4497 0.5138
1341846722.4348 -0.7033 -2.8288 1.4676 -0.5446 -0.4870 -0.4498 0.5137
1341846722.4448 -0.7028 -2.8286 1.4674 -0.5444 -0.4868 -0.4498 0.5140
1341846722.4547 -0.7022 -2.8284 1.4676 -0.5442 -0.4872 -0.4497 0.5141
1341846722.4648 -0.7018 -2.8283 1.4675 -0.5439 -0.4873 -0.4496 0.5144
1341846722.4748 -0.7013 -2.8282 1.4674 -0.5436 -0.4876 -0.4495 0.5146
1341846722.4848 -0.7009 -2.8282 1.4673 -0.5437 -0.4871 -0.4502 0.5142
1341846722.4948 -0.7005 -2.8281 1.4671 -0.5438 -0.4866 -0.4510 0.5140
1341846722.5069 -0.7001 -2.8280 1.4669 -0.5429 -0.4868 -0.4515 0.5143
1341846722.5148 -0.6995 -2.8278 1.4667 -0.5418 -0.4876 -0.4514 0.5147
1341846722.5248 -0.6993 -2.8280 1.4667 -0.5417 -0.4878 -0.4524 0.5139
1341846722.5348 -0.6990 -2.8280 1.4665 -0.5418 -0.4878 -0.4536 0.5126
1341846722.5448 -0.6988 -2.8279 1.4662 -0.5413 -0.4884 -0.4543 0.5119
1341846722.5548 -0.6984 -2.8279 1.4659 -0.5411 -0.4887 -0.4554 0.5108
1341846722.5648 -0.6982 -2.8280 1.4657 -0.5408 -0.4889 -0.4566 0.5099
1341846722.5748 -0.6981 -2.8279 1.4653 -0.5399 -0.4899 -0.4567 0.5098
1341846722.5848 -0.6978 -2.8279 1.4651 -0.5399 -0.4901 -0.4576 0.5089
1341846722.5948 -0.6977 -2.8279 1.4646 -0.5398 -0.4898 -0.4597 0.5074
1341846722.6048 -0.6972 -2.8277 1.4643 -0.5400 -0.4883 -0.4633 0.5053
1341846722.6148 -0.6969 -2.8276 1.4641 -0.5402 -0.4880 -0.4645 0.5043
1341846722.6247 -0.6964 -2.8275 1.4639 -0.5398 -0.4881 -0.4649 0.5042
1341846722.6347 -0.6958 -2.8273 1.4638 -0.5399 -0.4883 -0.4646 0.5041
1341846722.6448 -0.6952 -2.8272 1.4638 -0.5405 -0.4884 -0.4637 0.5043
1341846722.6548 -0.6946 -2.8271 1.4639 -0.5417 -0.4873 -0.4639 0.5039
1341846722.6648 -0.6939 -2.8269 1.4641 -0.5427 -0.4866 -0.4629 0.5044
1341846722.6748 -0.6932 -2.8269 1.4646 -0.5442 -0.4862 -0.4603 0.5055
1341846722.6859 -0.6923 -2.8268 1.4649 -0.5455 -0.4849 -0.4588 0.5068
1341846722.6970 -0.6915 -2.8265 1.4654 -0.5465 -0.4836 -0.4569 0.5086
1341846722.7048 -0.6906 -2.8264 1.4658 -0.5482 -0.4811 -0.4562 0.5097
1341846722.7148 -0.6896 -2.8264 1.4665 -0.5497 -0.4794 -0.4549 0.5109
1341846722.7247 -0.6886 -2.8264 1.4672 -0.5516 -0.4768 -0.4543 0.5120
1341846722.7348 -0.6877 -2.8263 1.4678 -0.5537 -0.4739 -0.4536 0.5129
1341846722.7447 -0.6867 -2.8261 1.4687 -0.5559 -0.4710 -0.4518 0.5147
1341846722.7549 -0.6859 -2.8257 1.4692 -0.5576 -0.4690 -0.4491 0.5171
1341846722.7647 -0.6848 -2.8251 1.4699 -0.5584 -0.4678 -0.4452 0.5207
1341846722.7748 -0.6850 -2.8255 1.4703 -0.5610 -0.4642 -0.4457 0.5208
1341846722.7849 -0.6843 -2.8254 1.4710 -0.5629 -0.4617 -0.4436 0.5226
1341846722.7951 -0.6835 -2.8250 1.4721 -0.5647 -0.4602 -0.4409 0.5244
1341846722.8048 -0.6830 -2.8248 1.4727 -0.5663 -0.4578 -0.4389 0.5264
1341846722.8148 -0.6826 -2.8246 1.4734 -0.5676 -0.4558 -0.4370 0.5283
1341846722.8248 -0.6822 -2.8245 1.4740 -0.5689 -0.4536 -0.4363 0.5294
1341846722.8348 -0.6819 -2.8245 1.4746 -0.5700 -0.4514 -0.4353 0.5309
1341846722.8448 -0.6815 -2.8245 1.4755 -0.5710 -0.4489 -0.4346 0.5326
1341846722.8548 -0.6815 -2.8249 1.4760 -0.5722 -0.4465 -0.4337 0.5341
1341846722.8648 -0.6813 -2.8250 1.4769 -0.5729 -0.4447 -0.4319 0.5361
1341846722.8784 -0.6810 -2.8251 1.4777 -0.5737 -0.4432 -0.4295 0.5385
1341846722.8848 -0.6808 -2.8251 1.4784 -0.5750 -0.4416 -0.4271 0.5403
1341846722.8948 -0.6806 -2.8252 1.4793 -0.5759 -0.4399 -0.4246 0.5427
1341846722.9048 -0.6804 -2.8257 1.4802 -0.5782 -0.4377 -0.4219 0.5442
1341846722.9148 -0.6802 -2.8258 1.4811 -0.5798 -0.4362 -0.4194 0.5457
1341846722.9287 -0.6799 -2.8262 1.4820 -0.5812 -0.4340 -0.4174 0.5474
1341846722.9366 -0.6796 -2.8265 1.4830 -0.5825 -0.4318 -0.4155 0.5492
1341846722.9448 -0.6794 -2.8266 1.4839 -0.5830 -0.4302 -0.4131 0.5517
1341846722.9566 -0.6790 -2.8267 1.4850 -0.5835 -0.4285 -0.4109 0.5541
1341846722.9653 -0.6789 -2.8273 1.4859 -0.5848 -0.4259 -0.4105 0.5551
1341846722.9748 -0.6786 -2.8275 1.4868 -0.5851 -0.4242 -0.4093 0.5570
1341846722.9847 -0.6785 -2.8277 1.4877 -0.5849 -0.4229 -0.4077 0.5593
1341846722.9947 -0.6786 -2.8281 1.4884 -0.5853 -0.4221 -0.4059 0.5609
1341846723.0048 -0.6786 -2.8284 1.4892 -0.5856 -0.4212 -0.4039 0.5626
1341846723.0155 -0.6786 -2.8287 1.4901 -0.5864 -0.4205 -0.4017 0.5638
1341846723.0248 -0.6783 -2.8289 1.4913 -0.5873 -0.4195 -0.3994 0.5653
1341846723.0349 -0.6785 -2.8290 1.4916 -0.5886 -0.4179 -0.3977 0.5663
1341846723.0454 -0.6784 -2.8289 1.4925 -0.5907 -0.4164 -0.3957 0.5667
1341846723.0548 -0.6783 -2.8291 1.4933 -0.5914 -0.4149 -0.3948 0.5677
1341846723.0648 -0.6781 -2.8292 1.4942 -0.5916 -0.4135 -0.3942 0.5689
1341846723.0758 -0.6778 -2.8295 1.4950 -0.5921 -0.4109 -0.3953 0.5695
1341846723.0847 -0.6775 -2.8295 1.4958 -0.5922 -0.4092 -0.3949 0.5709
1341846723.0947 -0.6773 -2.8296 1.4968 -0.5929 -0.4072 -0.3949 0.5716
1341846723.1047 -0.6769 -2.8294 1.4976 -0.5942 -0.4058 -0.3936 0.5722
1341846723.1148 -0.6767 -2.8292 1.4983 -0.5959 -0.4037 -0.3920 0.5730
1341846723.1247 -0.6763 -2.8292 1.4991 -0.5981 -0.4013 -0.3905 0.5733
1341846723.1348 -0.6760 -2.8290 1.4998 -0.6005 -0.3985 -0.3883 0.5743
1341846723.1447 -0.6756 -2.8291 1.5006 -0.6021 -0.3968 -0.3857 0.5756
1341846723.1547 -0.6751 -2.8295 1.5013 -0.6042 -0.3937 -0.3837 0.5768
1341846723.1647 -0.6748 -2.8291 1.5022 -0.6044 -0.3928 -0.3810 0.5790
1341846723.1748 -0.6743 -2.8285 1.5035 -0.6034 -0.3923 -0.3777 0.5825
1341846723.1848 -0.6739 -2.8286 1.5044 -0.6039 -0.3895 -0.3763 0.5848
1341846723.1947 -0.6736 -2.8286 1.5051 -0.6045 -0.3876 -0.3745 0.5866
1341846723.2048 -0.6732 -2.8286 1.5060 -0.6053 -0.3848 -0.3729 0.5886
1341846723.2148 -0.6729 -2.8283 1.5067 -0.6061 -0.3824 -0.3704 0.5909
1341846723.2247 -0.6723 -2.8285 1.5074 -0.6083 -0.3795 -0.3685 0.5917
1341846723.2347 -0.6719 -2.8285 1.5083 -0.6101 -0.3768 -0.3656 0.5934
1341846723.2447 -0.6715 -2.8285 1.5092 -0.6121 -0.3742 -0.3625 0.5949
1341846723.2547 -0.6711 -2.8284 1.5100 -0.6137 -0.3719 -0.3595 0.5965
1341846723.2647 -0.6705 -2.8287 1.5106 -0.6171 -0.3680 -0.3572 0.5967
1341846723.2747 -0.6703 -2.8286 1.5108 -0.6181 -0.3654 -0.3529 0.5999
1341846723.2847 -0.6700 -2.8288 1.5118 -0.6184 -0.3633 -0.3509 0.6021
1341846723.2947 -0.6695 -2.8289 1.5123 -0.6196 -0.3603 -0.3482 0.6042
1341846723.3048 -0.6691 -2.8289 1.5130 -0.6194 -0.3586 -0.3453 0.6071
1341846723.3147 -0.6687 -2.8290 1.5137 -0.6202 -0.3563 -0.3430 0.6089
1341846723.3248 -0.6683 -2.8289 1.5142 -0.6207 -0.3542 -0.3409 0.6108
1341846723.3347 -0.6677 -2.8291 1.5150 -0.6237 -0.3510 -0.3400 0.6101
1341846723.3448 -0.6672 -2.8291 1.5152 -0.6253 -0.3488 -0.3378 0.6109
1341846723.3547 -0.6667 -2.8290 1.5153 -0.6269 -0.3468 -0.3355 0.6118
1341846723.3648 -0.6662 -2.8290 1.5159 -0.6282 -0.3442 -0.3338 0.6127
1341846723.3748 -0.6659 -2.8289 1.5163 -0.6290 -0.3423 -0.3312 0.6143
1341846723.3848 -0.6656 -2.8288 1.5166 -0.6303 -0.3401 -0.3290 0.6155
1341846723.3949 -0.6653 -2.8288 1.5171 -0.6311 -0.3383 -0.3266 0.6169
1341846723.4048 -0.6653 -2.8281 1.5170 -0.6312 -0.3380 -0.3220 0.6194
1341846723.4148 -0.6650 -2.8283 1.5173 -0.6323 -0.3357 -0.3204 0.6204
1341846723.4248 -0.6649 -2.8281 1.5177 -0.6322 -0.3345 -0.3174 0.6226
1341846723.4347 -0.6650 -2.8283 1.5181 -0.6350 -0.3317 -0.3160 0.6220
1341846723.4450 -0.6648 -2.8291 1.5188 -0.6360 -0.3297 -0.3136 0.6233
1341846723.4547 -0.6647 -2.8290 1.5188 -0.6370 -0.3287 -0.3112 0.6239
1341846723.4647 -0.6648 -2.8290 1.5189 -0.6381 -0.3279 -0.3090 0.6244
1341846723.4747 -0.6649 -2.8289 1.5190 -0.6386 -0.3274 -0.3074 0.6249
1341846723.4848 -0.6651 -2.8288 1.5189 -0.6390 -0.3268 -0.3064 0.6253
1341846723.4947 -0.6655 -2.8288 1.5189 -0.6391 -0.3262 -0.3054 0.6260
1341846723.5048 -0.6659 -2.8288 1.5191 -0.6391 -0.3257 -0.3044 0.6267
1341846723.5148 -0.6663 -2.8288 1.5192 -0.6393 -0.3249 -0.3035 0.6274
1341846723.5247 -0.6667 -2.8288 1.5194 -0.6394 -0.3246 -0.3027 0.6279
1341846723.5347 -0.6670 -2.8291 1.5190 -0.6405 -0.3241 -0.3020 0.6273
1341846723.5448 -0.6680 -2.8287 1.5193 -0.6396 -0.3244 -0.3004 0.6288
1341846723.5547 -0.6684 -2.8288 1.5196 -0.6404 -0.3243 -0.2996 0.6284
1341846723.5648 -0.6689 -2.8284 1.5197 -0.6391 -0.3256 -0.2974 0.6302
1341846723.5749 -0.6693 -2.8284 1.5199 -0.6398 -0.3249 -0.2967 0.6301
1341846723.5849 -0.6699 -2.8283 1.5204 -0.6400 -0.3250 -0.2959 0.6303
1341846723.5947 -0.6705 -2.8282 1.5207 -0.6400 -0.3243 -0.2950 0.6310
1341846723.6047 -0.6710 -2.8282 1.5212 -0.6401 -0.3237 -0.2945 0.6314
1341846723.6147 -0.6715 -2.8282 1.5215 -0.6408 -0.3230 -0.2936 0.6316
1341846723.6247 -0.6721 -2.8282 1.5221 -0.6409 -0.3226 -0.2928 0.6320
1341846723.6349 -0.6726 -2.8280 1.5226 -0.6411 -0.3218 -0.2913 0.6329
1341846723.6468 -0.6732 -2.8279 1.5231 -0.6416 -0.3208 -0.2900 0.6335
1341846723.6548 -0.6738 -2.8277 1.5234 -0.6413 -0.3196 -0.2897 0.6345
1341846723.6648 -0.6741 -2.8277 1.5240 -0.6418 -0.3191 -0.2887 0.6348
1341846723.6749 -0.6744 -2.8276 1.5246 -0.6425 -0.3179 -0.2876 0.6352
1341846723.6848 -0.6746 -2.8275 1.5254 -0.6426 -0.3167 -0.2866 0.6361
1341846723.6948 -0.6749 -2.8274 1.5261 -0.6428 -0.3150 -0.2854 0.6373
1341846723.7048 -0.6751 -2.8273 1.5269 -0.6428 -0.3136 -0.2835 0.6388
1341846723.7184 -0.6751 -2.8275 1.5277 -0.6440 -0.3123 -0.2812 0.6393
1341846723.7247 -0.6753 -2.8277 1.5284 -0.6445 -0.3109 -0.2794 0.6402
1341846723.7347 -0.6756 -2.8275 1.5288 -0.6440 -0.3096 -0.2786 0.6417
1341846723.7448 -0.6757 -2.8273 1.5294 -0.6437 -0.3080 -0.2771 0.6434
1341846723.7549 -0.6760 -2.8281 1.5306 -0.6481 -0.3050 -0.2764 0.6408
1341846723.7647 -0.6762 -2.8280 1.5311 -0.6487 -0.3032 -0.2744 0.6419
1341846723.7747 -0.6761 -2.8278 1.5321 -0.6494 -0.3011 -0.2725 0.6429
1341846723.7848 -0.6762 -2.8276 1.5328 -0.6504 -0.2992 -0.2706 0.6436
1341846723.7947 -0.6762 -2.8274 1.5333 -0.6512 -0.2974 -0.2688 0.6444
1341846723.8048 -0.6761 -2.8275 1.5340 -0.6524 -0.2958 -0.2677 0.6444
1341846723.8150 -0.6762 -2.8274 1.5345 -0.6536 -0.2934 -0.2666 0.6446
1341846723.8248 -0.6763 -2.8272 1.5351 -0.6545 -0.2918 -0.2659 0.6448
1341846723.8353 -0.6765 -2.8272 1.5356 -0.6556 -0.2900 -0.2653 0.6448
1341846723.8451 -0.6766 -2.8271 1.5363 -0.6573 -0.2883 -0.2637 0.6444
1341846723.8548 -0.6768 -2.8271 1.5368 -0.6580 -0.2870 -0.2629 0.6446
1341846723.8648 -0.6772 -2.8273 1.5369 -0.6593 -0.2856 -0.2614 0.6445
1341846723.8748 -0.6775 -2.8272 1.5373 -0.6606 -0.2837 -0.2600 0.6446
1341846723.8847 -0.6776 -2.8269 1.5379 -0.6605 -0.2817 -0.2581 0.6464
1341846723.8947 -0.6779 -2.8265 1.5387 -0.6609 -0.2813 -0.2553 0.6472
1341846723.9047 -0.6781 -2.8265 1.5390 -0.6631 -0.2787 -0.2529 0.6470
1341846723.9156 -0.6783 -2.8264 1.5393 -0.6643 -0.2767 -0.2506 0.6476
1341846723.9248 -0.6784 -2.8263 1.5392 -0.6654 -0.2743 -0.2488 0.6481
1341846723.9347 -0.6785 -2.8262 1.5396 -0.6667 -0.2721 -0.2466 0.6486
1341846723.9449 -0.6785 -2.8261 1.5402 -0.6675 -0.2700 -0.2445 0.6494
1341846723.9548 -0.6787 -2.8258 1.5406 -0.6679 -0.2680 -0.2420 0.6508
1341846723.9648 -0.6790 -2.8254 1.5410 -0.6682 -0.2659 -0.2393 0.6523
1341846723.9748 -0.6794 -2.8253 1.5410 -0.6696 -0.2644 -0.2363 0.6526
1341846723.9848 -0.6797 -2.8254 1.5414 -0.6714 -0.2623 -0.2332 0.6527
1341846723.9948 -0.6801 -2.8247 1.5419 -0.6711 -0.2598 -0.2288 0.6556
1341846724.0048 -0.6802 -2.8245 1.5422 -0.6735 -0.2572 -0.2263 0.6550
1341846724.0148 -0.6803 -2.8243 1.5428 -0.6745 -0.2551 -0.2235 0.6557
1341846724.0248 -0.6805 -2.8240 1.5431 -0.6750 -0.2532 -0.2205 0.6569
1341846724.0348 -0.6806 -2.8233 1.5439 -0.6749 -0.2517 -0.2182 0.6585
1341846724.0448 -0.6810 -2.8231 1.5437 -0.6761 -0.2485 -0.2159 0.6592
1341846724.0548 -0.6811 -2.8231 1.5439 -0.6781 -0.2466 -0.2147 0.6583
1341846724.0648 -0.6813 -2.8227 1.5441 -0.6788 -0.2446 -0.2135 0.6587
1341846724.0747 -0.6818 -2.8225 1.5439 -0.6802 -0.2431 -0.2121 0.6582
1341846724.0848 -0.6821 -2.8222 1.5443 -0.6816 -0.2407 -0.2101 0.6582
1341846724.0948 -0.6821 -2.8219 1.5449 -0.6841 -0.2383 -0.2077 0.6573
1341846724.1049 -0.6824 -2.8220 1.5451 -0.6859 -0.2373 -0.2051 0.6567
1341846724.1147 -0.6829 -2.8219 1.5453 -0.6873 -0.2357 -0.2017 0.6568
1341846724.1247 -0.6829 -2.8213 1.5459 -0.6881 -0.2335 -0.1987 0.6576
1341846724.1351 -0.6834 -2.8209 1.5461 -0.6882 -0.2312 -0.1961 0.6591
1341846724.1448 -0.6833 -2.8207 1.5468 -0.6887 -0.2306 -0.1943 0.6594
1341846724.1547 -0.6838 -2.8208 1.5469 -0.6896 -0.2279 -0.1920 0.6600
1341846724.1647 -0.6837 -2.8204 1.5479 -0.6888 -0.2265 -0.1902 0.6619
1341846724.1747 -0.6844 -2.8203 1.5482 -0.6892 -0.2227 -0.1876 0.6635
1341846724.1848 -0.6845 -2.8203 1.5489 -0.6899 -0.2222 -0.1847 0.6637
1341846724.1947 -0.6848 -2.8203 1.5492 -0.6907 -0.2209 -0.1819 0.6641
1341846724.2048 -0.6855 -2.8200 1.5493 -0.6909 -0.2182 -0.1783 0.6658
1341846724.2149 -0.6866 -2.8208 1.5495 -0.6938 -0.2172 -0.1724 0.6646
1341846724.2248 -0.6872 -2.8213 1.5496 -0.6965 -0.2161 -0.1696 0.6629
1341846724.2347 -0.6872 -2.8210 1.5502 -0.6962 -0.2148 -0.1670 0.6643
1341846724.2448 -0.6874 -2.8205 1.5507 -0.6962 -0.2128 -0.1649 0.6655
1341846724.2547 -0.6875 -2.8205 1.5511 -0.6975 -0.2108 -0.1636 0.6651
1341846724.2647 -0.6878 -2.8205 1.5516 -0.6978 -0.2092 -0.1621 0.6656
1341846724.2747 -0.6880 -2.8204 1.5519 -0.6982 -0.2077 -0.1608 0.6659
1341846724.2849 -0.6883 -2.8195 1.5520 -0.6975 -0.2053 -0.1609 0.6674
1341846724.2948 -0.6884 -2.8193 1.5523 -0.6986 -0.2035 -0.1598 0.6671
1341846724.3047 -0.6886 -2.8197 1.5523 -0.7011 -0.2027 -0.1578 0.6652
1341846724.3152 -0.6888 -2.8198 1.5529 -0.7030 -0.2010 -0.1549 0.6644
1341846724.3248 -0.6890 -2.8196 1.5533 -0.7039 -0.2001 -0.1531 0.6642
1341846724.3347 -0.6893 -2.8194 1.5537 -0.7042 -0.1988 -0.1509 0.6647
1341846724.3452 -0.6896 -2.8193 1.5542 -0.7043 -0.1971 -0.1493 0.6655
1341846724.3547 -0.6897 -2.8193 1.5547 -0.7045 -0.1958 -0.1480 0.6660
1341846724.3648 -0.6900 -2.8198 1.5551 -0.7052 -0.1955 -0.1466 0.6656
1341846724.3748 -0.6901 -2.8200 1.5559 -0.7046 -0.1940 -0.1448 0.6670
1341846724.3850 -0.6902 -2.8201 1.5568 -0.7040 -0.1924 -0.1434 0.6684
1341846724.3947 -0.6902 -2.8203 1.5577 -0.7036 -0.1910 -0.1421 0.6696
1341846724.4048 -0.6903 -2.8205 1.5585 -0.7030 -0.1901 -0.1401 0.6708
1341846724.4184 -0.6904 -2.8207 1.5594 -0.7030 -0.1893 -0.1385 0.6714
1341846724.4247 -0.6905 -2.8209 1.5603 -0.7025 -0.1888 -0.1368 0.6724
